id,name,latitude,longitude,address,url,status,phone,primary-type,rating,rating-count,price-level
ChIJ5W4eP3I90i0RAk_HSeL7s7E,Bebek Bengil Ubud,-8.517723199999999,115.2637002,"Jl. Hanoman, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=12804855114863431426,OPERATIONAL,+62 361 975489,indonesian_restaurant,4.3,7034.0,PRICE_LEVEL_MODERATE
ChIJb1Dzq3M90i0R9H9PwPZvAII,The Evitel Resort Ubud,-8.5183993,115.2630884,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=9367610330509705204,OPERATIONAL,+62 361 9080168,hotel,4.3,1447.0,PRICE_LEVEL_UNKNOWN
ChIJdRCarHU90i0Rwh1kOc1bX1M,Batubara Wood Fire,-8.5230065,115.2633757,"Jl. Raya Pengosekan Ubud No.108, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6007621364924816834,OPERATIONAL,+62 811-3811-7673,steak_house,4.7,1740.0,PRICE_LEVEL_EXPENSIVE
ChIJ99OWh3Q90i0RJqLwfP_44s0,Puri Garden Hotel & Hostel,-8.5210206,115.2629319,"Jl. Raya Pengosekan Ubud No.63, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=14835693898708328998,OPERATIONAL,+62 361 973310,hotel,4.4,444.0,PRICE_LEVEL_UNKNOWN
ChIJpa3binE90i0RRmXPd5vBuqY,Warung Pondok Madu,-8.5165163,115.2660894,"Jalan Jatayu Tebesaya, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=12014127829438391622,OPERATIONAL,+62 819-1666-3602,barbecue_restaurant,4.6,3010.0,PRICE_LEVEL_INEXPENSIVE
ChIJJUZcVXQ90i0RGDGzIXI3Py8,MaxOneHotel.com @ Ubud,-8.5228396,115.2628755,"Jl. Raya Pengosekan Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=3404500806646575384,OPERATIONAL,+62 361 3025555,hotel,4.3,963.0,PRICE_LEVEL_UNKNOWN
ChIJLS7Y2mw90i0R3phHCCxIvzI,Anumana Hotel Ubud,-8.5183844,115.2621492,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=3656720776402802910,OPERATIONAL,+62 361 4792766,hotel,4.5,661.0,PRICE_LEVEL_UNKNOWN
ChIJ9b7dT3I90i0R3mTdl78A5Bk,Monsieur Spoon Ubud,-8.5172935,115.263771,"99, F7M7+2HW, Jl. Hanoman No.10, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=1865616968524850398,OPERATIONAL,+62 819-9971-0384,bakery,4.3,1935.0,PRICE_LEVEL_MODERATE
ChIJw9lGTXQ90i0RONY615P93hc,Agung Rai Museum of Art,-8.5228143,115.26375659999998,"Jl. Raya Pengosekan Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=1720090919115085368,OPERATIONAL,+62 361 976659,museum,4.5,1125.0,PRICE_LEVEL_UNKNOWN
ChIJESuFX3Q90i0RnSgZQ3ERPMk,Plataran Ubud Hotel & Spa,-8.5210548,115.2637397,"Jl. Hanoman, Pengosekan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=14500484078380853405,OPERATIONAL,+62 361 978340,hotel,4.7,1046.0,PRICE_LEVEL_UNKNOWN
ChIJmfPPFng90i0RIWi19H25sUs,Bebek Tepi Sawah,-8.523732299999999,115.272778,"banjar teges, Jl. Raya Goa Gajah, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5454344574349961249,OPERATIONAL,+62 815-5807-0210,restaurant,4.6,4893.0,PRICE_LEVEL_EXPENSIVE
ChIJY0jbLC090i0R-IQ4GsOrJk4,Amarea Resort Ubud by iNi Vie Hospitality - Luxury Art Resort In Ubud,-8.5218522,115.2728574,"Jl. Sawah Indah Gang Amarea No.8, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5631377238520268024,OPERATIONAL,+62 822-1173-8877,resort_hotel,4.7,470.0,PRICE_LEVEL_UNKNOWN
ChIJM2avTnA90i0RHBLffAKCqEc,Puri Agung Peliatan,-8.5178025,115.26937209999998,"F7J9+VP4, Jl. Cok Gede Rai, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5163519919976813084,OPERATIONAL,+62 852-0536-1552,tourist_attraction,4.7,276.0,PRICE_LEVEL_UNKNOWN
ChIJvWEF_HA90i0RFjseGX0XnLQ,Peliatan Palace,-8.517852999999999,115.269332,"Peliatan, F7J9+VP4, Ubud, Peliatan, Kec. Gianyar, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=13014302849253653270,OPERATIONAL,+62 852-0536-1552,museum,4.5,429.0,PRICE_LEVEL_UNKNOWN
ChIJAWwzdHk90i0RxQ05zjMMmik,Green Paddy Hostel Villa,-8.5205976,115.2750607,"Jl. Resto Sawah Indah, F7HG+Q27, Peliatan, Ubud, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=2997721918611197381,OPERATIONAL,+62 812-3794-2880,hostel,4.7,106.0,PRICE_LEVEL_UNKNOWN
ChIJdyDySFs90i0Rp2IPUBeqgLw,Beehouse Dijiwa Ubud,-8.516975799999999,115.2741694,"Jl. Sawah Indah, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=13583043493253571239,OPERATIONAL,+62 361 6207677,resort_hotel,4.8,327.0,PRICE_LEVEL_UNKNOWN
ChIJkcY0r3k90i0RkaODm7Td8Rg,Sawah Indah Resto Ubud,-8.5197533,115.27447,"Jalan Raya Goa Gajah Peliatan, Ubud, Peliatan, Gianyar, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=1797461494070485905,OPERATIONAL,+62 361 972547,indonesian_restaurant,4.4,1259.0,PRICE_LEVEL_MODERATE
ChIJNUMIaow90i0RTHUP6BJsWcg,Warung Babi Guling Tungkub,-8.5177979,115.2689563,"Jl. Cok Gede Rai No.74, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=14436688908971373900,OPERATIONAL,+62 812-3808-0482,indonesian_restaurant,4.3,148.0,PRICE_LEVEL_UNKNOWN
ChIJn8KuIng90i0RbabJU_K_z8c,Svarga Bebek Villas,-8.5236216,115.2728758,"Jl. Raya Goa Gajah Jl. Teges Kanginan No.Br, Peliatan, Kecamatan Ubud, Bali, 80571, Indonesia",https://maps.google.com/?cid=14397937581235480173,OPERATIONAL,+62 896-7001-1429,hotel,4.5,2743.0,PRICE_LEVEL_UNKNOWN
ChIJIZu1UpI90i0R9q68tyyUl70,La Portal to Shamballah,-8.520175,115.2689677,"Peliatan, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=13661550914433756918,OPERATIONAL,+62 813-5360-1775,vegetarian_restaurant,4.8,64.0,PRICE_LEVEL_UNKNOWN
ChIJk9U5joQ90i0RPEd96P1uWt0,Bee Cafe Bali,-8.5169923,115.27416019999998,"Jl. Sawah Indah, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=15950183067092338492,OPERATIONAL,+62 361 6207677,restaurant,4.4,161.0,PRICE_LEVEL_UNKNOWN
ChIJN5X2XHc90i0Ra_P_gpf3OuU,Akusara Guest House,-8.520984,115.2714704,"Gg. Nuri No.31, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16517786813444649835,OPERATIONAL,+62 859-3619-2194,guest_house,4.9,64.0,PRICE_LEVEL_UNKNOWN
ChIJg1BbGHc90i0RxUQ9Gp4YfB0,Made Arsa Homestay,-8.5213643,115.2692818,"Jl. Cok Gede Rai No.103, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2124600191536153797,OPERATIONAL,+62 821-4627-9900,guest_house,4.7,168.0,PRICE_LEVEL_UNKNOWN
ChIJLXuSaXA90i0R9p7Q_EzQDmU,Balerung Stage,-8.5171948,115.27084649999998,"Peliatan, F7MC+48H, Ubud, Peliatan, Kec. Gianyar, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=7281986676582293238,OPERATIONAL,+62 361 972124,performing_arts_theater,4.7,124.0,PRICE_LEVEL_UNKNOWN
ChIJl1GnTXc90i0R0TQwnxkk1ow,Gusti Putu Oka Homestay,-8.5200442,115.2709419,"Gg. Nuri No.28, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10148338502789510353,OPERATIONAL,+62 812-3689-190,hotel,4.7,76.0,PRICE_LEVEL_UNKNOWN
ChIJ_ToXPH890i0RhOvzSmqGXzw,Bale Udang Mang Engking Ubud,-8.5220745,115.279574,"Jl. Raya Goa Gajah, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=4350343556145343364,OPERATIONAL,+62 811-3999-898,seafood_restaurant,4.4,2889.0,PRICE_LEVEL_MODERATE
ChIJce2OaNUX0i0RfWBleEN14xY,Layana Warung,-8.5224577,115.28436739999998,"Jl. Raya Goa Gajah, Bedulu, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1649290821190901885,OPERATIONAL,+62 852-3928-4447,restaurant,4.5,2351.0,PRICE_LEVEL_MODERATE
ChIJq6qqqho90i0RtSaezZEFC4o,"Tanah Gajah, a Resort by Hadiprana",-8.5233758,115.2828328,"Tengkulak Kaja, Jl. Raya Goa Gajah, Kemenuh, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=9947050325755963061,OPERATIONAL,+62 361 975685,resort_hotel,4.8,602.0,PRICE_LEVEL_UNKNOWN
ChIJif2fHOM90i0R8iHH8afpgac,Ubud Mesari,-8.5163003,115.2808035,"Br.Dukuh Kawan, Pejeng Kawan, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia",https://maps.google.com/?cid=12070185383854809586,OPERATIONAL,+62 821-4499-7483,lodging,4.9,165.0,PRICE_LEVEL_UNKNOWN
ChIJLxUfl3w90i0Rz48iV1VO1g4,Amori Villas: Luxury Ubud Retreat,-8.516543799999999,115.2803804,"Jl. Dukuh Kawan, Pejeng Kawan, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia",https://maps.google.com/?cid=1069128089988141007,OPERATIONAL,+62 361 8987799,hotel,4.8,73.0,PRICE_LEVEL_UNKNOWN
ChIJET_IxtQX0i0RQPGriAgkffQ,"The Tempayan at Tanah Gajah, a Resort by Hadiprana",-8.5230553,115.2828477,"Tengkulak Kaja, Jl. Raya Goa Gajah, Kemenuh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17617276936414556480,OPERATIONAL,+62 361 975685,restaurant,4.5,66.0,PRICE_LEVEL_UNKNOWN
ChIJ2dJSdYsX0i0RZBOPgLTcl8I,Sooki Ricebowl,-8.522634,115.28101420000002,"Jl. Raya Goa Gajah, Kemenuh, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=14021918632650412900,OPERATIONAL,+62 858-5892-5598,japanese_restaurant,4.9,55.0,PRICE_LEVEL_UNKNOWN
ChIJQ-iz7E8X0i0RNOAkI3HQ6to,Gending Sari House,-8.5185035,115.2947743,"Br.Intaran, Pejeng, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80852, Indonesia",https://maps.google.com/?cid=15774649829158084660,OPERATIONAL,+62 878-6222-6434,private_guest_room,4.8,59.0,PRICE_LEVEL_UNKNOWN
ChIJzeFniMUX0i0RP9DKcGM0oDE,Dagoja Coffee & Eatery,-8.5231332,115.2889951,"Jl. Raya Goa Gajah No.99, Bedulu, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=3575915705830920255,OPERATIONAL,+62 811-3850-4888,restaurant,4.5,98.0,PRICE_LEVEL_UNKNOWN
ChIJQ0-b1zkW0i0RvoJA5Jfnohs,Pura Kebo Edan,-8.5177594,115.2926356,"Pejeng, Tampaksiring, Gianyar Regency, Bali 80522, Indonesia",https://maps.google.com/?cid=1991408624806691518,OPERATIONAL,+62 361 942354,hindu_temple,4.6,151.0,PRICE_LEVEL_UNKNOWN
ChIJ6RSIytYX0i0RnZV-x73eN0E,Omah Apik Pejeng Bali,-8.5170816,115.2892999,"Jl. Kenyem Bulan, Banjar Pande, Desa Pejeng, F7MQ+5P7, Kecamatan Tampak Siring, Gianyar, Pejeng, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=4699469642861548957,OPERATIONAL,+62 361 944324,hotel,4.6,237.0,PRICE_LEVEL_UNKNOWN
ChIJ79oiX9oX0i0RLtG8sYRZpXo,Bandung Waterfall,-8.519375199999999,115.3079492,"Siangan, Gianyar, Gianyar Regency, Bali 80515, Indonesia",https://maps.google.com/?cid=8837568270236963118,OPERATIONAL,+62 811-394-684,tourist_attraction,4.2,443.0,PRICE_LEVEL_UNKNOWN
ChIJsejDEd8W0i0Rca7UP2Xi4mo,Bakas Adventure Elephant Safari and Rafting,-8.5205181,115.358641,"F9H5+QFR, Bakas, Banjarangkan, Klungkung Regency, Bali 80515, Indonesia",https://maps.google.com/?cid=7701967237247446641,OPERATIONAL,+62 361 11123,tourist_attraction,3.5,283.0,PRICE_LEVEL_UNKNOWN
ChIJjw2ZCOAW0i0R0M0dV2X922U,Desa Wisata Guliang Kangin,-8.5198074,115.3546051,"Br. Guliang Kangin, Tamanbali, F9J3+3RH, Taman Bali, Bangli, Bangli Regency, Bali 80614, Indonesia",https://maps.google.com/?cid=7339738629425450448,OPERATIONAL,+62 822-4737-4420,restaurant,4.5,82.0,PRICE_LEVEL_UNKNOWN
ChIJZ2SfHjgX0i0RXwXnTvMVZt0,KUBU BAKAS,-8.522501799999999,115.3670955,"Unnamed Road, F9G8+XRX, Bakas, Kec. Banjarangkan, Kabupaten Klungkung, Bali 80752, Indonesia",https://maps.google.com/?cid=15953462864751560031,OPERATIONAL,+62 813-3835-6744,restaurant,4.6,155.0,PRICE_LEVEL_MODERATE
ChIJRSrzYdER0i0RAth3ai7F4Eg,The Monkey Bar at Bella Vista,-8.516521599999999,115.4656156,"FFM8+96X, Jl. Bukit Abah, Besan, Kec. Dawan, Kabupaten Klungkung, Bali 80761, Indonesia",https://maps.google.com/?cid=5251413968659404802,OPERATIONAL,+62 813-2931-0000,restaurant,4.5,921.0,PRICE_LEVEL_MODERATE
ChIJAQUMKycy0i0R6vZhs2jpNeU,Soka Indah Restaurant,-8.528946,114.9969975,"Jalan Raya Denpasar - Gilimanuk km 45 soka, Antap, Kec. Selemadeg, Kabupaten Tabanan, Bali 82162, Indonesia",https://maps.google.com/?cid=16516363844346574570,OPERATIONAL,+62 822-3629-0777,seafood_restaurant,4.3,2397.0,PRICE_LEVEL_MODERATE
ChIJ02_xji8z0i0RCpFtZDxRLtM,Kopie Nakal Soka,-8.5257082,114.99541859999998,"Dekat, FXFW+P57, Antap, Kec. Selemadeg, Kabupaten Tabanan, Bali, Indonesia",https://maps.google.com/?cid=15217189510756274442,OPERATIONAL,+62 821-4656-8709,restaurant,4.7,142.0,PRICE_LEVEL_UNKNOWN
ChIJLQtMTScy0i0R0y6JjJ2U6Cc,Warung Segara Adi,-8.5285431,114.9983362,"Asian Highway 2 No.2, Selemadeg, Antap, Kec. Tabanan, Kabupaten Tabanan, Bali 82162, Indonesia",https://maps.google.com/?cid=2875711766464638675,OPERATIONAL,+62 819-9961-0483,indonesian_restaurant,4.7,67.0,PRICE_LEVEL_MODERATE
ChIJAzHifGo70i0RJrd0Cik68HE,Sun Sang Eco Village,-8.5269698,115.0989033,"Jl. Raya Denpasar - Gilimanuk, Samsam, Kec. Kerambitan, Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=8210126068639905574,OPERATIONAL,+62 857-3955-8577,hotel,4.4,125.0,PRICE_LEVEL_UNKNOWN
ChIJS4xQPuw70i0RTYdQKB3sOG8,"RAJESH RENTCAR, BIKE RENTAL, TOUR & TRANSPORT Bali (OFFICIAL)",-8.530980999999999,115.103731,"Jl. Sandat, Samsam, Kec. Kerambitan, Kabupaten Tabanan, Bali 82111, Indonesia",https://maps.google.com/?cid=8014415146880370509,OPERATIONAL,+62 877-6261-9666,car_rental,4.8,194.0,PRICE_LEVEL_UNKNOWN
ChIJ13feYaM70i0RL1AQNrx62fQ,The Sarining Hotel,-8.530052099999999,115.12426589999998,"Jalan Gelatik Dajan Peken No.18W, Dajan Peken, Tabanan, Tabanan Regency, Bali 82114, Indonesia",https://maps.google.com/?cid=17643267963980107823,OPERATIONAL,+62 821-5758-5945,hotel,4.4,62.0,PRICE_LEVEL_UNKNOWN
ChIJmyMPwcU70i0RnTKc6JN4VWo,C'Bezt Friedchicken Alas Kedaton,-8.5244293,115.1515915,"Jl. Raya Alas Kedaton, Kukuh, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",https://maps.google.com/?cid=7662162917698843293,OPERATIONAL,+62 812-4621-170,restaurant,4.8,154.0,PRICE_LEVEL_UNKNOWN
ChIJNaKJ5ls60i0R6_gcGD77GrA,Umasari Rice Terrace Villa,-8.5257278,115.16862770000002,"Dusun Umabian, Desa Peken Kecamatan Marga, Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 80351, Indonesia",https://maps.google.com/?cid=12689731144180889835,OPERATIONAL,+62 361 8945484,hotel,4.5,417.0,PRICE_LEVEL_UNKNOWN
ChIJHXYjBHM70i0RPYSeex3NIXw,Puri Taman Sari Resort,-8.524797999999999,115.168306,"Dusun, Jl. Umabian Jl. Wisnu Marga Belayu, Peken, Tabanan, Tabanan Regency, Bali 80351, Indonesia",https://maps.google.com/?cid=8944655861446247485,OPERATIONAL,+62 817-0300-5912,hotel,4.6,274.0,PRICE_LEVEL_UNKNOWN
ChIJGRN5c7w70i0R7_JnKmg9OLg,Warung Uma Asri,-8.5307809,115.1713432,"Werdi Bhuwana, Mengwi, Badung Regency, Bali, Indonesia",https://maps.google.com/?cid=13274427419271885551,OPERATIONAL,+62 817-0356-6667,brunch_restaurant,4.6,62.0,PRICE_LEVEL_UNKNOWN
ChIJu76MHXM90i0Rv3H2cY2INGw,Villa Semana Resort & Spa Ubud,-8.523850699999999,115.233908,"Banjar Semana, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=7797006995968913855,OPERATIONAL,+62 361 8987111,resort_hotel,4.5,168.0,PRICE_LEVEL_UNKNOWN
ChIJ0TRAkvg80i0RewFq53X4ea4,Alam Pracetha Bali,-8.526960599999999,115.2282632,"Banjar Tohpati Gang Bucu No. 88, Bongkasa, Abiansemal, Badung Regency, Bali 80352, Indonesia",https://maps.google.com/?cid=12572353020058796411,OPERATIONAL,+62 812-3666-954,travel_agency,4.8,76.0,PRICE_LEVEL_UNKNOWN
ChIJRU4FO_k80i0RBi8Ivyo4NWU,Permata Ayung Private Estate,-8.524529,115.229321,"Village, Banjar Tohpati, Bongkasa, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=7292796927841152774,OPERATIONAL,+62 361 8494220,resort_hotel,4.7,86.0,PRICE_LEVEL_UNKNOWN
ChIJo_7J4Fg90i0RXiCfqyCOlFw,Arta Garden Hostel,-8.5267339,115.2435149,"F6FV+8C2, Jl. Raya Tebongkang, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6671113219011977310,OPERATIONAL,+62 819-9947-4523,hostel,4.0,55.0,PRICE_LEVEL_UNKNOWN
ChIJ-0-zuko90i0RdOIsBze4TuM,Section 9,-8.528135599999999,115.24383379999998,"Jl. Raya Tebongkang No.99, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16379231441276166772,OPERATIONAL,+62 812-3674-1607,cafe,4.7,728.0,PRICE_LEVEL_UNKNOWN
ChIJi57uaQc90i0Rf4qrnropqHg,Aryaswara Villa Ubud,-8.5259036,115.2437846,"Gg. Cendana, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=8694244962141440639,OPERATIONAL,+62 361 6201138,hotel,4.4,110.0,PRICE_LEVEL_UNKNOWN
ChIJ1SgAUAc90i0RUglWeW7EGp8,Rahayu Guest House,-8.527738300000001,115.2426344,"Jl. Raya Tebongkang, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=11464691780186147154,OPERATIONAL,+62 857-3838-2600,guest_house,4.8,90.0,PRICE_LEVEL_UNKNOWN
ChIJTQISOgc90i0RtAB3Hj7pPyA,Warung Ikan Bakar Pak Nyoman,-8.5252903,115.24297059999998,"F6FV+V5Q, Jl. Raya Tebongkang, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2323832385754824884,OPERATIONAL,+62 818-0560-4369,indonesian_restaurant,4.3,407.0,PRICE_LEVEL_INEXPENSIVE
ChIJ3dDJIHQ90i0RQX0UYFCmhFg,Sari Hati Warung,-8.525102799999999,115.24295,"Jl. Raya Tebongkang No.39, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6378405836403014977,OPERATIONAL,+62 878-4817-0268,restaurant,5.0,80.0,PRICE_LEVEL_UNKNOWN
ChIJieov14090i0R4wjwVRUwAj0,Bakso Balung Babi & Nasi Ayam Kaja Kangin Warung,-8.526022,115.2431449,"Jl. Raya Tebongkang No.77X, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80511, Indonesia",https://maps.google.com/?cid=4396129054461266147,OPERATIONAL,+62 813-3957-3357,indonesian_restaurant,4.9,84.0,PRICE_LEVEL_UNKNOWN
ChIJRzA9juE90i0R8knDfQLy0Hc,Elnino Bali Takoyaki Ubud,-8.5273978,115.2436131,"Coco Mart Tebongkang, Jl. Raya Singakerta No.7, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=8633666578183047666,OPERATIONAL,+62 812-4685-9725,restaurant,4.7,53.0,PRICE_LEVEL_UNKNOWN
ChIJvXNMz6A90i0RuPKpzC8r5tI,Ubud Yoga Centre,-8.528672499999999,115.2543533,"Jalan Raya Singakerta, Banjar Laplapan Jl. Dangin Labak No.108, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=15196881476905464504,OPERATIONAL,+62 811-3803-266,fitness_center,4.4,268.0,PRICE_LEVEL_UNKNOWN
ChIJA5pG0aA90i0RPAY20fd-ufU,Labak River Hotel by EPS,-8.528220899999999,115.2545942,"Jl. Raya Singakerta Jl. Raya Nyuh Kuning, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17706323012815816252,OPERATIONAL,+62 361 8987210,hotel,4.3,139.0,PRICE_LEVEL_UNKNOWN
ChIJkbOsi-w90i0RX21zqaZXTfk,The Hidden Space Ubud Cafe,-8.5276701,115.2521568,"Jl. Dangin Labak, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17964110861969878367,OPERATIONAL,+62 817-7901-9777,cafe,4.8,169.0,PRICE_LEVEL_INEXPENSIVE
ChIJ4_tZgTA90i0Rxx1LyCZBG-o,Jaya Coffee Roasters,-8.5312115,115.2509515,"Jl. Jukut Paku, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16869148464071253447,OPERATIONAL,+62 831-1966-1292,cafe,4.8,315.0,PRICE_LEVEL_INEXPENSIVE
ChIJS3P1iy490i0Rr36ZkIe0jGY,Pondok Ayu Shanti,-8.526824999999999,115.2485996,"br. dauh labak, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=7389479582947704495,OPERATIONAL,+62 821-4493-3963,hotel,4.2,67.0,PRICE_LEVEL_UNKNOWN
ChIJaxqK__-_aC4RbYQbgTDakSE,The Ubud Village Resort & Spa,-8.5266022,115.2615543,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2418954376734016621,OPERATIONAL,+62 361 978444,resort_hotel,4.7,771.0,PRICE_LEVEL_UNKNOWN
ChIJh7nlRYM90i0ReNLCHpwrNKg,Sabana Ubud,-8.52451,115.2627919,"Jl. Premasanti, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=12120360446691824248,OPERATIONAL,+62 821-4607-7478,hotel,4.9,246.0,PRICE_LEVEL_UNKNOWN
ChIJ15Lo6qA90i0RLR5ImXbhcx0,Sage,-8.527319,115.2558367,"Emas, Jl. Nyuh Bulan No.1, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2122287748915666477,OPERATIONAL,+62 361 976528,vegan_restaurant,4.6,1203.0,PRICE_LEVEL_MODERATE
ChIJ2ZGWrKE90i0REhv5uefozJc,Budhi Ayu Villas Ubud,-8.5282884,115.2575121,"Jl. Raya Nyuh Kuning No.13, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10938373676931291922,OPERATIONAL,+62 858-5756-7262,hotel,4.8,971.0,PRICE_LEVEL_UNKNOWN
ChIJbfWvRAo90i0RrcQCiVbn8sg,MOTHER,-8.5244501,115.2562896,"Jl. Nyuh Bulan Jl. Nyuh Bojog No.24d, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=14479890110801429677,OPERATIONAL,+62 813-5345-8049,restaurant,4.5,638.0,PRICE_LEVEL_MODERATE
ChIJIxt6PqE90i0RonLr-zXMvI8,Bali Spirit Hotel and Spa,-8.5280551,115.2555541,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10357377775277142690,OPERATIONAL,+62 361 974013,hotel,4.2,255.0,PRICE_LEVEL_UNKNOWN
ChIJx1TcWaA90i0RDU_WbZAJ-Fs,Lagas Hostel Ubud,-8.527662600000001,115.2573032,"Br, Jl. Raya Nyuh Kuning No.13, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6627057367598386957,OPERATIONAL,+62 361 972373,hostel,4.5,168.0,PRICE_LEVEL_UNKNOWN
